id,name,location,phonenumber,category,province,xpos,ypos,average_rating
1011,조앤조숲요양병원,"경기도 파주시 하지석길 45, (교하동)",947-0000,내과,경기,126.7422686,37.7547228,3.7
1012,조이효요양병원,"부산광역시 사하구 감천로 55, (감천동)",051-293-9500,내과,부산,128.9987461,35.0905205,3.3
1013,조치원노인전문병원,"세종특별자치시  연서면 도신고복로 789-17, 789",044-862-7607,내과,세종시,127.2378653,36.6130192,2.4
1014,좋은연인요양병원,"경상남도 밀양시 삼랑진읍 천태로 355-99, ()",055-350-9800,내과,경남,128.8673452,35.4177965,3.2
1015,좋은요양병원,"울산광역시 남구 남중로 132, 2~5층 (삼산동)",052-268-7007,내과,울산,129.3487998,35.5462286,2.2
1016,좌수영요양병원,"전라남도 여수시 봉계5길 10-13,  (봉계동)",061-922-7000,내과,전남,127.6686725,34.7837783,3.0
1017,주은라파스요양병원,"충청남도 공주시 탄천면 효자길 100, (탄천면)",041-854-6701,내과,충남,127.056881,36.2913986,3.5
1018,준요양병원,"부산광역시 동래구 충렬대로 372, (안락동, 안락동요양병원)",051-525-7711,내과,부산,129.0991537,35.1973624,4.0
1019,중구의료소비자생활협동조합 보문산생태요양병원,"대전광역시 중구 보문산공원로 473-0,  1~5층 (대사동,크린타워)",042-222-5567,내과,대전,127.4207477,36.3111452,3.0
1020,중부요양병원,"대전광역시 중구 계백로 1546-0, 대전중부새마을금고",042-582-0075,내과,대전,127.3919674,36.3166838,3.2
1021,중산요양병원,"경기도 고양시 일산동구 중산로 241, (중산동)",031-976-1388,내과,경기,126.780164,37.6937027,2.5
1022,중앙요양병원,"전라북도 전주시 덕진구 가리내로 23, (금암동)",063-250-6100,내과,전북,127.133315,35.8338776,1.0
1023,즐거운요양병원,"전라남도 나주시 노안면 노안삼도로 507-14, (노안면)",061-332-3500,내과,전남,126.6949795,35.0889222,2.5
1024,지오요양병원,"제주특별자치도 제주시 서광로 222, (삼도일동)",064-759-5080,내과,제주,126.5203218,33.4995628,3.2
1025,지웰요양병원,"인천광역시 계양구 장제로 672, 2,3,4층 201,305,402호 (작전동)",032-543-7582,내과,인천,126.7338029,37.5278095,3.0
1026,진도군노인전문요양병원,"전라남도 진도군 의신면 운림산방로 31, (의신면)",061-542-3004,내과,전남,126.2786619,34.4651505,3.0
1027,진량삼성요양병원,"경상북도 경산시 진량읍 낙산1길 14, ()",053-854-0369,내과,경북,128.8139672,35.8763433,4.0
1028,진주중앙요양병원,"경상남도 진주시 촉석로 178, 지하1층,지상1~5층 (중안동)",055-921-9000,내과,경남,128.0808162,35.1943834,3.1
1029,차오름요양병원,"전라남도 담양군 금성면 덕성길 11-58, ()",061-383-7600,내과,전남,127.0541668,35.3559507,2.0
1030,참나무요양병원,"경기도 파주시 경의로 1218, 월드타워12차 6,7,8,9층 (와동동)",031-946-7583,내과,경기,126.7614696,37.7260742,3.0
1031,참요양병원,"서울특별시 강서구 강서로 182, (화곡동)",02-2605-2114,내과,서울,126.839657,37.5428714,3.2
1032,참조은요양병원,"충청남도 천안시 서북구 동서대로 110-23, (성정동)",041-415-2222,내과,충남,127.1351972,36.8240498,3.5
1033,참좋은요양병원,"대구광역시 수성구 신천동로 482, (수성동4가)",053-710-9988,내과,대구,128.6147124,35.8662892,2.3
1034,창원삼성요양병원,"경상남도 창원시 의창구 의안로2번길 31, (소답동)",055-298-7582,내과,경남,128.6271964,35.2616812,2.0
1035,창평한마음요양병원,"전라남도 담양군 창평면 화양길 64-14, ()",061-380-7200,내과,전남,127.0007594,35.251726,2.4
1036,천사요양병원,"광주광역시 북구 북문대로 18, 지1,1～7층 (운암동)",062-522-5004,내과,광주,126.8834632,35.1742272,1.7
1037,천안바른요양병원,"충청남도 천안시 서북구 검은들1길 12, (불당동)",041-559-9925,내과,충남,127.1100649,36.8106973,3.7
1038,천안성심요양병원,"충청남도 천안시 서북구 원두정3길 37, 4층,5층 (두정동)",041-564-8271,내과,충남,127.1370774,36.8335588,3.0
1039,천안세인트요양병원,"충청남도 천안시 동남구 구성2길 11, (구성동)",041-552-0700,내과,충남,127.1597911,36.7983903,2.0
1040,천안시립노인전문병원,"충청남도 천안시 동남구 목천읍 삼방로 735, (천안시립노인전문병원)",041-521-1114,내과,충남,127.2268644,36.8254161,3.0
1041,천안쌍용요양병원,"충청남도 천안시 서북구 충무로 167-12, 쌍용가구백화점 2층 (쌍용동)",041-574-1777,내과,충남,127.1252108,36.794823,3.0
1042,천안요양병원,"충청남도 천안시 동남구 삼룡천3길 10, (구성동, 이라의료재단 천안병원)",041-569-5533,내과,충남,127.1640064,36.7909072,3.6
1043,천안우리요양병원,"충청남도 천안시 서북구 쌍용19로 21, (쌍용동, 유림빌딩(2,3,4층))",041-415-1004,내과,충남,127.1212785,36.7941814,3.3
1044,천안퍼스트힐요양병원,"충청남도 천안시 서북구 백석로 99, 1층~4층 (백석동)",041-904-7000,내과,충남,127.122742,36.8239736,2.8
1045,천진요양병원,"인천광역시 서구 건지로 264, 4,5,6층 (가좌동)",032-577-9777,내과,인천,126.6715059,37.498915,3.2
1046,첨단요양병원,"광주광역시 광산구 첨단중앙로170번길 54, (쌍암동)",062-607-1900,내과,광주,126.8447395,35.2203217,2.7
1047,청담요양병원,"인천광역시 서구 열우물로 235, 2~5층 (가좌동, 가재울플라자)",032-324-8255,내과,인천,126.6844889,37.4832072,2.3
1048,청담힐요양병원,"서울특별시 강남구 영동대로 713, 9~14층 (청담동)",02-542-7582,내과,서울,127.0557487,37.5213191,2.7
1049,청라베스트요양병원,"인천광역시 서구 봉오재3로110번길 7, 가정봄프라자 6,7,8,9층 (가정동)",032-220-1500,내과,인천,126.6720395,37.5267362,1.7
1050,청림요양병원,"부산광역시 사하구 낙동대로 377, (당리동)",051-208-9900,내과,부산,128.9763507,35.1023457,3.3
1051,청보요양병원,"경상남도 김해시 해반천로168번길 38, 3,4층 (삼계동)",055-314-0008,내과,경남,128.8713993,35.2632407,3.4
1052,청암요양병원,"전라남도 여수시 둔덕2길 6-5,  0동 (미평동)",061-807-2500,내과,전남,127.7023754,34.7675723,1.7
1053,청주삼성요양병원,"충청북도 청주시 서원구 청남로 2014-0,  3~8층 (분평동)",043-223-8124,내과,충북,127.4854784,36.6119719,3.7
1054,청지기요양병원,"경기도 양주시 장흥면 권율로 512, ()",031-855-2110,내과,경기,126.9684546,37.750366,2.8
1055,청평활명요양병원,"경기도 가평군 청평면 북한강로1604번길 64-28, ()",031-584-0545,내과,경기,127.3876388,37.6637034,2.7
1056,청풍호노인사랑병원,"충청북도 제천시 금성면 청풍호로 1147-0, ()",043-646-0808,내과,충북,128.1747375,37.058575,3.0
1057,초록나무요양병원,"서울특별시 영등포구 가마산로 368, (대림동, 메디칼빌딩)",02-2135-7578,내과,서울,126.8993144,37.5012648,3.6
1058,춘천새윤요양병원,"강원도 춘천시 퇴계공단길 40, 40",033-264-3100,내과,강원,127.735663,37.84454,2.5
1059,춘천요양병원,"강원도 춘천시 동면 춘천로 527-34, ()",033-260-7114,내과,강원,127.764337,37.8981638,4.3
1060,춘천호반요양병원,"강원도 춘천시 옛경춘로 663, 663",033-251-9911,내과,강원,127.7075734,37.8565902,2.5
1061,충무요양병원,"경상남도 통영시 남해안대로 760, (무전동)",055-640-3000,내과,경남,128.4243575,34.8656448,2.2
1062,충주시노인전문병원,"충청북도 충주시 동량면 충원대로 1398-0, 충주시노인전문병원",043-855-9393,내과,충북,127.931075,37.048183,1.0
1063,충주현대요양병원,"충청북도 충주시 연수상가3길 14-0,  (연수동)",043-857-8009,내과,충북,127.9307004,36.9886053,3.8
1064,치유요양병원,"광주광역시 동구 증심사길 2, (운림동)",062-250-7575,내과,광주,126.9531702,35.1334872,3.5
1065,친절요양병원,"경상남도 창원시 마산합포구 현동로 38, 4-10층 (우산동)",055-222-7900,내과,경남,128.5529802,35.1518562,2.5
1066,칠성요양병원,"대구광역시 북구 신암로 27, 2,4층일부,5-7층 (칠성동1가)",053-256-3456,내과,대구,128.6054141,35.8752209,3.0
1067,카리스요양병원,"경기도 성남시 분당구 불정로386번길 8, 1층일부~4층 (서현동)",031-709-1234,내과,경기,127.1374295,37.3740115,2.7
1068,케어스힐요양병원,"경기도 용인시 기흥구 민속촌로 28, (보라동)",031-285-2000,내과,경기,127.1078656,37.2547845,3.7
1069,큰나무요양병원,"경기도 파주시 운정로 146-95, (상지석동)",031-944-2006,내과,경기,126.7790174,37.7184829,3.3
1070,큰사랑요양병원,"서울특별시 강남구 논현로2길 30, (개포동, 지하2층~1층, 지상1층~6층)",02-3461-4320,내과,서울,127.0527492,37.4730167,2.6
1071,큰우리요양병원,"대전광역시 유성구 학하서로 99-0,  (덕명동)",042-522-1001,내과,대전,127.2987341,36.346392,2.7
1072,태종대요양병원,"부산광역시 영도구 태종로 820-23, (동삼동)",051-717-3101,내과,부산,129.0803817,35.0632112,2.5
1073,태평요양병원,"광주광역시 동구 구성로 268,  (계림동)",062-414-0192,내과,광주,126.9197502,35.1578585,3.0
1074,테크노요양병원,"대전광역시 유성구 테크노7로 31, 해성빌딩 (용산동)",042-671-5300,내과,대전,127.4007735,36.4245671,2.3
1075,토마스요양병원,"강원도 춘천시 영서로 1925-9, 춘천한방병원",033-253-5000,내과,강원,127.7548304,37.8466972,3.0
1076,토마토요양병원,"제주특별자치도 제주시 동광로 42, (이도이동)",064-729-5000,내과,제주,126.5333157,33.5022718,3.6
1077,통합요양병원,"충청남도 보령시 남대천로 14, (대천동)",041-935-2656,내과,충남,126.5951859,36.3522939,3.5
1078,퇴계원 서울요양병원,"경기도 남양주시 퇴계원면 도제원로 32, ()",031-529-8188,내과,경기,127.145002,37.6509605,2.2
1079,투재암요양병원,"경기도 구리시 아차산로 493, D동 (교문동, 중앙하이츠티움)",031-528-8899,내과,경기,127.1301172,37.5990395,3.1
1080,트리니티요양병원,"서울특별시 강남구 봉은사로 535, (삼성동, 트리니티재활병원빌딩, 지하1,2층,",547-4800,내과,서울,127.0586743,37.5142582,3.0
1081,튼튼요양병원,"대전광역시 중구 목중로 9, 대전튼튼요양병원",042-259-9988,내과,대전,127.4118034,36.3347942,3.5
1082,파라솔요양병원,"서울특별시 금천구 시흥대로73길 67, 엠타워 7,8,9,14,지하2층 (시흥동)",02-6951-1245,내과,서울,126.8957474,37.4559426,3.8
1083,파주드림요양병원,"경기도 파주시 시청로 6, 파주드림요양병원 1동 (금촌동)",031-1600-8052,내과,경기,126.7748346,37.7579969,3.2
1084,파주로하스요양병원,"경기도 파주시 숲속노을로 273, 바이오텍홀딩스 1~7층 (문발동)",031-945-6090,내과,경기,126.7109734,37.7248412,2.2
1085,파주삼성요양병원,"경기도 파주시 한마음2길 25, 금촌그린플라자 (금촌동)",031-942-8200,내과,경기,126.772234,37.7563571,4.2
1086,파주성모요양병원,"경기도 파주시 탄현면 평화로574번길 17, (의)청학의료재단 파주성모병원.요양병",031-8071-1661,내과,경기,126.7210998,37.773942,2.3
1087,파티마 요양병원,"경기도 성남시 수정구 산성대로 231, (신흥동)",031-721-1004,내과,경기,127.1431859,37.4393579,2.8
1088,파티마요양병원,"대구광역시 동구 아양로 81, 호창메디타워 7~10층,13층 (신암동)",053-242-2800,내과,대구,128.6227735,35.8833539,2.9
1089,팔달요양병원,"대구광역시 서구 팔달로 152, 7~12층 (비산동)",053-353-8888,내과,대구,128.5666367,35.8887627,2.0
1090,팔팔요양병원,"서울특별시 도봉구 시루봉로 310, 화성빌딩 (도봉동)",02-3492-0888,내과,서울,127.0434819,37.6710214,3.2
1091,퍼스트보람요양병원,"경기도 파주시 월롱면 통일로 715-2, ()",031-942-0600,내과,경기,126.7890534,37.7729164,3.0
1092,퍼스트요양병원,"서울특별시 도봉구 삼양로 616, 2-5층 (쌍문동)",02-902-3294,내과,서울,127.0140771,37.6580406,3.0
1093,편안한요양병원,"서울특별시 광진구 자양로 38, 편안한요양병원 (자양동)",02-456-8898,내과,서울,127.0864533,37.5316116,2.3
1094,평거요양병원,"부산광역시 기장군 기장읍 대청로36번길 11-33, ()",747-0079,내과,부산,129.216138,35.2372994,3.0
1095,평택삼성요양병원,"경기도 평택시 비전2로 194, 소사벌 어반테라스 1동 5층~9층층 (비전동)",031-658-7800,내과,경기,127.1121155,37.0007641,3.7
1096,평택제니스요양병원,"경기도 평택시 평택5로 94, 1~8층 (비전동)",031-657-2200,내과,경기,127.1119277,36.9942833,3.3
1097,평화요양병원,"대전광역시 중구 대전천서로 745, (중촌동)",042-250-9100,내과,대전,127.4084895,36.3473336,2.3
1098,포근한맘요양병원,"서울특별시 도봉구 삼양로 606, 2~3층 (쌍문동)",02-986-9977,내과,서울,127.013817,37.6571097,2.2
1099,포도나무요양병원,"전라북도 전주시 덕진구 백제대로 822, (우아동3가)",063-241-6700,내과,전북,127.1583797,35.8482248,4.0
1100,포레스타요양병원,"경기도 용인시 처인구 중부대로1762번길 31, (마평동)",031-328-5700,내과,경기,127.2410849,37.2268719,3.8
1101,포레스트요양병원,"서울특별시 강남구 도산대로 209, 포레스트요양병원 (신사동)",02-1899-5868,내과,서울,127.0293906,37.5205044,3.6
1102,포레힐요양병원,"서울특별시 송파구 오금로 173, (방이동)",02-2203-6100,내과,서울,127.1138182,37.5097332,2.0
1103,포브스요양병원,"경기도 용인시 처인구 금령로 132, (마평동)",031-338-0911,내과,경기,127.2108504,37.2349416,3.2
1104,포항이요양병원,"경상북도 포항시 북구 중흥로 227,  (죽도동)",054-289-7514,내과,경북,129.3583131,36.0239142,3.7
1105,푸른요양병원,"대전광역시 서구 월평중로 24,  (월평동)",042-483-9975,내과,대전,127.3641693,36.3568006,3.2
1106,풍경요양병원,"경상남도 양산시 하북면 양산대로 2634, 지하1, 1~4층",055-387-8868,내과,경남,129.0917895,35.4937097,2.8
1107,프라임요양병원,"대구광역시 북구 신암로 111, 4~8층 (대현동)",053-952-7775,내과,대구,128.6112808,35.8807575,2.0
1108,플러스요양병원,"서울특별시 성북구 솔샘로1길 19, 그린존 1층~6층 (정릉동)",02-6953-9856,내과,서울,127.003965,37.6083346,2.8
1109,필립요양병원,"경기도 남양주시 경춘로1308번길 2, 3~7층 (평내동)",1877-7504,내과,경기,127.2380164,37.650066,3.5
1110,하나효요양병원,"서울특별시 은평구 서오릉로 149, 세웅그룹빌딩 3~9층 (구산동)",02-356-7007,내과,서울,126.916228,37.6116082,1.8
1111,하남샬롬요양병원,"경기도 하남시 신평로 77, (신장동)",031-796-1616,내과,경기,127.2061596,37.5405089,2.3
1112,하남요양병원,"경기도 하남시 산곡동로 94-5, (하산곡동)",031-795-3805,내과,경기,127.2276204,37.511962,2.8
1113,학교법인 대우학원 아주대학교요양병원,"경기도 수원시 영통구 월드컵로150번길 21, 아주대학교요양병원 (원천동)",031-5174-5000,내과,경기,127.0491267,37.2791279,2.7
1114,학산요양병원,"전라북도 전주시 완산구 덕적골3길 55,  (평화동1가)",063-230-2900,내과,전북,127.1435072,35.7945947,3.2
1115,학장성심요양병원,"부산광역시 사상구 대동로 159, 본관3~7층, 별관지하1~지상5층, 신관1~4층",051-314-2280,내과,부산,128.9834682,35.1415331,2.0
1116,한가족요양병원,"경상남도 김해시 전하로 234, (전하동)",055-338-0011,내과,경남,128.8725524,35.2245137,4.3
1117,한강요양병원,"경기도 김포시 통진읍 조강로36번길 12-10, 가동",031-981-7119,내과,경기,126.602001,37.6896435,4.0
1118,한걸음요양병원,"서울특별시 중랑구 망우로 316, 이지팰리스 5~7층 503-2,504,505,6",02-493-9700,내과,서울,127.0875551,37.5965182,2.7
1119,한결요양병원,"대구광역시 달서구 대명천로 15, (성당동)",053-591-9111,내과,대구,128.5576107,35.8390229,4.0
1120,한결우리요양병원,"전라남도 나주시 왕곡면 영산포로 30-13, ()",061-930-0003,내과,전남,126.706717,34.9861176,3.7
1121,한국관광대학 부설 노인전문병원,"경기도 이천시 신둔면 이장로311번길 197-35, ()",031-644-9141,내과,경기,127.3791047,37.2832945,2.5
1122,한국노인요양병원,"전라북도 전주시 덕진구 백제대로 587, (금암동)",063-252-3723,내과,전북,127.1335958,35.8414699,2.7
1123,한국보훈복지의료공단 서울요양병원,"서울특별시 강동구 진황도로61길 53, 중앙보훈병원 (둔촌동)",----02-,내과,서울,127.1481606,37.530634,3.8
1124,한국요양병원,"전라남도 여수시 시청로 165-0,  (선원동)",061-690-2100,내과,전남,127.661461,34.7762785,3.5
1125,한국효요양병원,"서울특별시 은평구 은평로 170, 6층,7층,8층 (응암동, 상현빌딩동)",02-357-0357,내과,서울,126.9266658,37.601101,3.6
1126,한길요양병원,"경기도 양평군 양서면 남한강변길 83, ()",031-775-7582,내과,경기,127.423265,37.5112669,2.3
1127,한남요양병원,"대전광역시 대덕구 한밭대로 1150, (중리동)",042-624-1190,내과,대전,127.4262702,36.3585482,3.7
1128,한내 가족처럼 요양병원,"경기도 포천시 신북면 청신로 2139, ()",531-2641,내과,경기,127.2260834,37.9347985,2.2
1129,한마음요양병원,"충청남도 논산시 해월로 123, (반월동)",041-734-6767,내과,충남,127.0811862,36.2027158,2.6
1130,한마음효요양병원,"세종특별자치시 조치원읍 금이로 53-11, (조치원읍)",044-863-7200,내과,세종시,127.2831172,36.6328463,4.5
1131,한빛요양병원,"경상남도 진주시 대신로 120, 한빛요양병원 지하2층 2층-9층층 (상평동)",055-754-9000,내과,경남,128.1185619,35.170984,1.8
1132,한빛의료소비자생활협동조합 마음편한요양병원,"전라북도 전주시 덕진구 쪽구름로 87-1,  (반월동)",063-714-2500,내과,전북,127.0751474,35.8725041,
1133,한빛의료소비자생활협동조합 행복나라요양병원,"전라북도 전주시 덕진구 번영로 462,  (반월동)",063-211-2277,내과,전북,127.0580582,35.8735303,3.0
1134,한빛의료소비자생활협동조합한빛요양병원,"부산광역시 사하구 사하로 55, (구평동)",051-260-6600,내과,부산,128.9934093,35.0872173,2.3
1135,한빛현요양병원,"경기도 수원시 장안구 경수대로 1017, (송죽동)",031-248-7575,내과,경기,127.0003641,37.3064091,2.4
1136,한사랑요양병원,"부산광역시 부산진구 새싹로 107, 지하1층~지상6층층 (부암동)",051-817-7575,내과,부산,129.0519433,35.166149,2.4
1137,한솔요양병원,"전라북도 전주시 완산구 장승배기로 46, (삼천동1가)",063-228-1122,내과,전북,127.1178071,35.7919822,2.5
1138,한양요양병원,"전라북도 익산시 고현로4길 3, (모현동1가)",063-853-8276,내과,전북,126.9425871,35.9420406,3.2
1139,한일요양병원,"경상남도 창원시 마산합포구 남성로 167, (동성동, 한마빌딩)",055-240-8200,내과,경남,128.5781246,35.2056531,1.6
1140,함평군공립요양병원,"전라남도 함평군 학교면 학교화산길 16-19, (학교면)",061-322-4119,내과,전남,126.5366645,35.0486995,3.6
1141,합천고려요양병원,"경상남도 합천군 대양면 대야로 737-20, 1호",055-933-1008,내과,경남,128.1612807,35.5530403,3.5
1142,합천요양병원,"경상남도 합천군 합천읍 신소양2길 40, (합천읍)",055-933-3400,내과,경남,128.167498,35.5813328,2.5
1143,해맑은요양병원,"전라북도 전주시 완산구 팔달로 202-15,  (경원동3가)",063-231-1100,내과,전북,127.1468625,35.8208087,2.8
1144,해오름자연요양병원,"강원도 평창군 봉평면 기풍로 199,",033-335-7582,내과,강원,128.375904,37.619657,2.8
1145,해올요양병원,"경기도 부천시 신흥로 350, SB타워 Ⅱ 지하2~7층 (도당동)",1533-9375,내과,경기,126.7757511,37.5146436,1.9
1146,해운대 한빛요양병원,"부산광역시 해운대구 반여로 156, 한빛요양병원 (반여동)",051-929-2000,내과,부산,129.126204,35.2051371,2.7
1147,해운대성심요양병원,"부산광역시 해운대구 좌동순환로 462, 지하1층-지상7층 (중동, 성심병원)",051-743-5555,내과,부산,129.1719387,35.1622486,3.2
1148,해피니스요양병원,"광주광역시 북구 삼정로 142, (두암동)",062-251-8400,내과,광주,126.9332995,35.171899,3.8
1149,해피하우스요양병원,"전라북도 익산시 익산대로 249, (남중동)",063-853-8275,내과,전북,126.9501931,35.9483159,2.7
1150,햇살가득요양병원,"경기도 양주시 고읍로 160, (만송동)",031-847-1777,내과,경기,,,2.8
1151,행복마을요양병원,"인천광역시 남동구 백범로 398, 새마을금고중앙회 (간석동)",032-441-3338,내과,인천,126.7072179,37.4677531,3.1
1152,허그요양병원,"광주광역시 광산구 무진대로 272-8, (우산동)",062-942-7588,내과,광주,126.8096635,35.1601632,3.8
1153,헤아림요양병원,"광주광역시 북구 하서로 290-51,  (일곡동)",062-719-9988,내과,광주,126.8805679,35.2015748,3.0
1154,현대요양병원,"부산광역시 기장군 기장읍 반송로 1555, ()",051-721-7582,내과,부산,129.2100756,35.2486598,2.0
1155,현인요양병원,"서울특별시 강북구 삼각산로 20, (수유동)",02-992-5200,내과,서울,127.0067589,37.6386595,3.3
1156,혜인요양병원,"경상남도 양산시 웅상대로 955, (평산동)",055-385-7551,내과,경남,129.1550255,35.3849138,3.8
1157,호남THE선요양병원,"광주광역시 광산구 사암로 206,  (우산동)",062-716-8275,내과,광주,126.8086819,35.1626807,2.2
1158,호암의료재단 우리요양병원,"경상북도 포항시 북구 장량로128번길 28-11, (장성동)",054-231-0300,내과,경북,129.3936596,36.079011,2.0
1159,홍제요양병원,"대전광역시 대덕구 동서대로 1805,  (송촌동)",042-624-7582,내과,대전,127.4448586,36.3568047,3.5
1160,홍주요양병원,"충청남도 홍성군 홍성읍 백월로 130, 130",041-632-2332,내과,충남,126.6400994,36.6013762,3.0
1161,홍천요양병원,"강원도 홍천군 두촌면 설악로 3871-4, (두촌면)",033-436-2119,내과,강원,128.0170179,37.8411864,2.0
1162,화순군립요양병원,"전라남도 화순군 화순읍 서양로 330, ()",061-379-6114,내과,전남,127.0024521,35.0618654,3.1
1163,화순무지개요양병원,"전라남도 화순군 화순읍 진각로 242-8, ()",061-370-0700,내과,전남,126.9893971,35.0723321,2.5
1164,화순베스트요양병원,"전라남도 화순군 화순읍 칠충로 101, ()",061-375-8400,내과,전남,126.9809375,35.0585167,3.0
1165,화순케어랜드요양병원,"전라남도 화순군 한천면 헌무정길 119, ()",061-373-8600,내과,전남,127.0538421,34.96401,2.0
1166,화순푸른솔요양병원,"전라남도 화순군 화순읍 화동로 68-3, 화순푸른솔요양병원",061-375-4600,내과,전남,126.9988632,35.0526276,3.2
1167,황금요양병원,"대구광역시 수성구 수성로 216, 지하1,3~10층 (중동)",053-765-1111,내과,대구,128.6129863,35.8447146,3.7
1168,효경요양병원,"경상남도 하동군 옥종면 옥수로 13, ()",055-883-4151,내과,경남,127.8858666,35.1789856,2.2
1169,효경지요양병원,"대구광역시 동구 화랑로 157, 1~6층 (효목동)",053-746-3232,내과,대구,128.642763,35.875849,4.0
1170,효그린요양병원,"경기도 고양시 덕양구 중앙로 478, 3,4층 (행신동, 미원프라자)",031-979-0808,내과,경기,126.8426901,37.6194497,5.0
1171,효다움요양병원,"광주광역시 남구 송암로98번길 36-10, (송하동)",062-670-3800,내과,광주,126.8772505,35.1160591,3.0
1172,효드림요양병원,"전라북도 김제시 화동길 135,  (신풍동)",063-547-5000,내과,전북,126.8949795,35.7986798,1.0
1173,효림요양병원,"서울특별시 동대문구 천호대로 259-1, (답십리동)",02-962-1123,내과,서울,127.0509535,37.5686483,1.0
1174,효메디요양병원,"부산광역시 남구 용호로 95, (용호동)",051-624-6600,내과,부산,129.1127358,35.1237589,2.0
1175,효민요양병원,"인천광역시 남동구 서창남순환로216번길 46, MS프라자, 3층일부, 4~6층, ",032-461-7577,내과,인천,126.7494137,37.4222479,2.5
1176,효사랑가족요양병원,"전라북도 전주시 완산구 용머리로 77, (효자동1가)",063-711-1111,내과,전북,127.1189627,35.8066945,3.1
1177,효사랑전주요양병원,"전라북도 전주시 완산구 팔달로 272, (서노송동)",063-278-8288,내과,전북,127.1441076,35.8264291,2.5
1178,효성요양병원,"서울특별시 강북구 삼양로 204, (미아동, 효성요양병원)",02-988-9456,내과,서울,127.0204711,37.6220368,3.3
1179,효인재활요양병원,"광주광역시 남구 대남대로 362, (월산동)",062-720-1100,내과,광주,126.892276,35.1438414,3.4
1180,효자병원,"경기도 용인시 기흥구 중부대로874번길 1-30, (상하동)",031-288-0500,내과,경기,127.1517836,37.2504883,3.7
1181,효정요양병원,"경기도 수원시 팔달구 팔달산로 89-35, (고등동)",031-253-7500,내과,경기,127.0070336,37.2777079,3.0
1182,휴요양병원,"대구광역시 달서구 성당로 215, 1~7층 (두류동)",053-652-2220,내과,대구,128.5733124,35.8515526,3.3
1183,흥덕우리요양병원,"경기도 용인시 기흥구 흥덕2로87번길 9, 용인메디컬센터 지하3층,지하1층,1층,",031-8001-8000,내과,경기,127.0729106,37.2751193,3.2
1184,흥해경희요양병원,"경상북도 포항시 북구 흥해읍 동해대로 1515, ()",054-260-6000,내과,경북,129.3413914,36.1078489,2.7
1185,희망요양병원,"서울특별시 노원구 상계로26길 7, (상계동)",02-936-9966,내과,서울,127.0709139,37.6582485,3.0
1186,희연요양병원,"경상남도 창원시 성산구 원이대로393번길 25, 케이프타운 2-4층 일부, 지하1",055-270-2580,내과,경남,128.6625597,35.2399604,2.8
1187,희윤요양병원,"경상남도 밀양시 부북면 춘화로 60, ()",055-355-0007,내과,경남,128.7453097,35.5095188,2.0
1188,힐락암요양병원,"인천광역시 중구 영종대로 106,  (운서동)",032-751-8370,내과,인천,126.4909133,37.4948685,3.5
1189,힐링요양병원,"전라북도 전주시 덕진구 떡전로 15-0,  (덕진동1가)",063-272-2200,내과,전북,127.127563,35.836044,1.3
1190,경상남도립양산노인전문병원,"경상남도 양산시 상북면 양산대로 1870-64, ()",055-375-7275,신경과,경남,129.0708358,35.4294707,4.0
1191,고령군립요양병원,"경상북도 고령군 대가야읍 중앙로 31, ()",054-955-2661,신경과,경북,128.2719572,35.7302857,2.0
1192,근로복지공단 경기요양병원,"경기도 화성시 우정읍 쌍봉로 465-4, ()",031-351-3083,신경과,경기,126.7966415,37.1143507,2.3
1193,논산시립노인전문병원,"충청남도 논산시 시민로294번길 11, (취암동)",041-734-9911,신경과,충남,127.0934296,36.192803,3.6
1194,대전광역시립제1노인전문병원,"대전광역시 유성구 유성대로 1422, 1422",042-280-5000,신경과,대전,127.3734623,36.4051423,2.2
1195,목동현대요양병원,"서울특별시 구로구 중앙로 91, 본소클리닉스 (고척동)",02-3666-1122,신경과,서울,126.8604343,37.505574,
1196,서울 대효 요양병원,"경기도 양주시 고읍남로 36, 골든스퀘어 3~6층 (광사동)",031-894-1000,신경과,경기,127.0780449,37.7936572,3.4
1197,서울대효청라요양병원,"인천광역시 서구 염곡로464번길 11, 루원탑프라자 4~8층 (가정동)",032-724-7114,신경과,인천,126.6705256,37.5264245,4.0
1198,서울삼성호매실요양병원,"경기도 수원시 권선구 금곡로118번길 10, 일담타워 4~6층 (금곡동)",031-295-5001,신경과,경기,126.9429588,37.2734532,2.5
1199,서울은빛요양병원,"서울특별시 영등포구 양평로22사길 9, (양평동5가)",02-2634-7000,신경과,서울,126.8950234,37.5408377,3.2
1200,송추효요양병원,"경기도 양주시 장흥면 가마골로258번길 100, (송추효요양병원)",031-837-0100,신경과,경기,126.9825874,37.7415188,3.0
1201,송효의료재단효산요양병원,"대구광역시 수성구 동대구로 245, (범어동)",053-766-2114,신경과,대구,128.6246731,35.8521924,2.8
1202,씨엔씨재활요양병원,"충청북도 청주시 흥덕구 서현북로 83-0,  (가경동)",043-239-8114,신경과,충북,127.4311972,36.6229222,2.6
1203,안산조은요양병원,"경기도 안산시 상록구 광덕1로 361, 조은재활요양병원 (이동)[*미고시]",031-403-8312,신경과,경기,126.8501323,37.3070954,3.0
1204,의료법인 다솔의료재단 늘푸른요양병원,"충청남도 아산시 청운로 51, (온천동)",041-360-5555,신경과,충남,127.0058708,36.7787242,2.5
